date,symbol,price,decision,confidence,reason,technical_reason,q_value,ml_confidence,rsi,macd
2025-06-09 00:00:00-04:00,AAPL,201.2216339111328,buy,0.42377531319747563,Strong upward momentum detected. Algorithm confidence: 33%. Good entry point for potential gains.,BUY: Momentum entry Q=0.333 >= 0.3,0.33297703788159433,0.6356379556011988,50.0,0.0
2025-06-09 00:00:00-04:00,MSFT,471.97412109375,buy,0.45497570255387165,Strong upward momentum detected. Algorithm confidence: 41%. Good entry point for potential gains.,BUY: Momentum entry Q=0.406 >= 0.3,0.4055381909124019,0.5703298963839679,50.0,0.0
2025-06-09 00:00:00-04:00,GOOGL,176.08999633789062,buy,0.4797122645389701,Strong upward momentum detected. Algorithm confidence: 38%. Good entry point for potential gains.,BUY: Momentum entry Q=0.383 >= 0.3,0.3827443865948341,0.7059706464086206,50.0,0.0
2025-06-09 00:00:00-04:00,TSLA,308.5799865722656,buy,0.4331274912785553,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.398 >= 0.3,0.39809931468736626,0.5148599033246631,50.0,0.0
2025-06-09 00:00:00-04:00,NVDA,142.62010192871094,buy,0.4708793352177608,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.418 >= 0.3,0.4178843006883279,0.5945344157864378,50.0,0.0
2025-06-10 00:00:00-04:00,AAPL,202.44024658203125,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.402, P&L=$29.25",0.4310165798366202,0.40176779146541086,50.0,0.09721126719418294
2025-06-10 00:00:00-04:00,MSFT,470.1471252441406,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.215 <= 0.35,0.2152584589767691,0.5974225533911885,50.0,-0.1457432586582854
2025-06-10 00:00:00-04:00,GOOGL,178.60000610351562,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.451, P&L=$70.28",0.44788525646858873,0.4510884743405414,50.0,0.20022869925210784
2025-06-10 00:00:00-04:00,TSLA,326.0899963378906,sell,0.88,Exit signal triggered. Closing position with loss.,SELL: Swing trade profit 5.7% >= 1.5% (24.0h),0.46290237499157977,0.6341392161259742,50.0,1.3968098958333144
2025-06-10 00:00:00-04:00,NVDA,143.95001220703125,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.539, P&L=$46.55",0.4075075910290454,0.5389147871906974,50.0,0.10608970881187929
2025-06-11 00:00:00-04:00,AAPL,198.55465698242188,buy,0.46246272478836653,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.425 >= 0.3,0.4248547108659495,0.5502147572740063,50.0,-0.1376954432885782
2025-06-11 00:00:00-04:00,MSFT,471.8443298339844,buy,0.4929731491712147,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.403 >= 0.3,0.40280605239870054,0.7033630416404144,50.0,-0.12287914065484529
2025-06-11 00:00:00-04:00,GOOGL,177.35000610351562,buy,0.668228695959773,Strong upward momentum detected. Algorithm confidence: 69%. Good entry point for potential gains.,BUY: Momentum entry Q=0.691 >= 0.3,0.690995688838177,0.6151057125768306,50.0,0.25510612801943466
2025-06-11 00:00:00-04:00,TSLA,326.42999267578125,buy,0.5343513967222636,Strong upward momentum detected. Algorithm confidence: 54%. Good entry point for potential gains.,BUY: Momentum entry Q=0.539 >= 0.3,0.5393736198315131,0.522632876134015,50.0,2.502380776835537
2025-06-11 00:00:00-04:00,NVDA,142.8300018310547,buy,0.5876028498903043,Strong upward momentum detected. Algorithm confidence: 60%. Good entry point for potential gains.,BUY: Momentum entry Q=0.600 >= 0.3,0.6001938468382392,0.5582238570117899,50.0,0.09865386995340941
2025-06-12 00:00:00-04:00,AAPL,198.97418212890625,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.623, P&L=$10.49",0.14345501544237113,0.6231887447847313,50.0,-0.28670359003515955
2025-06-12 00:00:00-04:00,MSFT,478.0840759277344,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.648, P&L=$62.40",0.399968334980195,0.6484234066471359,50.0,0.394192197346797
2025-06-12 00:00:00-04:00,GOOGL,175.6999969482422,hold,0.5551781534395357,Holding position - indicators suggest more upside potential.,"HOLD: swing trade, Q=0.509, P&L=$-46.20 (-0.9%), 24.0h",0.5091076710307221,0.6012486358483494,50.0,0.16356941021680882
2025-06-12 00:00:00-04:00,TSLA,319.1099853515625,sell,0.95,Stop loss triggered to limit losses. Protecting capital.,SELL: Stop loss 2.2% >= 2.0%,0.5171549599081419,0.5799577912698637,50.0,2.756119420966911
2025-06-12 00:00:00-04:00,NVDA,145.0,sell,0.88,Exit signal triggered. Closing position with loss.,SELL: Swing trade profit 1.5% >= 1.5% (24.0h),0.40176673412139846,0.4433957484798715,50.0,0.26480907669011344
2025-06-13 00:00:00-04:00,AAPL,196.227294921875,buy,0.40067703314483616,Strong upward momentum detected. Algorithm confidence: 33%. Good entry point for potential gains.,BUY: Momentum entry Q=0.329 >= 0.3,0.3294100150562685,0.5669667420181608,50.0,-0.619305492576558
2025-06-13 00:00:00-04:00,MSFT,474.18048095703125,buy,0.5607464918129689,Strong upward momentum detected. Algorithm confidence: 60%. Good entry point for potential gains.,BUY: Momentum entry Q=0.597 >= 0.3,0.5969866132059185,0.4761862085627532,50.0,0.4834149608264511
2025-06-13 00:00:00-04:00,GOOGL,174.6699981689453,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 48.0 hours (max: 48),0.5324033797802836,0.4420976456171226,50.0,0.007823424869513929
2025-06-13 00:00:00-04:00,TSLA,325.30999755859375,buy,0.5737902665342656,Strong upward momentum detected. Algorithm confidence: 53%. Good entry point for potential gains.,BUY: Momentum entry Q=0.534 >= 0.3,0.5341795652006385,0.666215236312729,50.0,3.4180966040129874
2025-06-13 00:00:00-04:00,NVDA,141.97000122070312,buy,0.5691770752787171,Strong upward momentum detected. Algorithm confidence: 60%. Good entry point for potential gains.,BUY: Momentum entry Q=0.601 >= 0.3,0.6013312818260742,0.49415059333488387,50.0,0.15026058587960733
