date,symbol,price,decision,confidence,reason,technical_reason,q_value,ml_confidence,rsi,macd
2025-06-11 00:00:00-04:00,TSLA,326.42999267578125,buy,0.43539752681919996,Strong upward momentum detected. Algorithm confidence: 37%. Good entry point for potential gains.,BUY: Momentum entry Q=0.372 >= 0.35,0.3717828110349064,0.5838318636492182,50.0,0.0
2025-06-11 00:00:00-04:00,NVDA,142.8300018310547,buy,0.4012696062142348,Strong upward momentum detected. Algorithm confidence: 35%. Good entry point for potential gains.,BUY: Momentum entry Q=0.354 >= 0.35,0.35433003328448165,0.510795276383659,50.0,0.0
2025-06-11 00:00:00-04:00,GOOGL,177.1915283203125,buy,0.3940392209936583,Strong upward momentum detected. Algorithm confidence: 36%. Good entry point for potential gains.,BUY: Momentum entry Q=0.357 >= 0.35,0.35734611947360606,0.4796564578737801,50.0,0.0
2025-06-11 00:00:00-04:00,SPY,599.5874633789062,hold,0.1742913595024723,Waiting for better opportunity. No clear buy signal yet.,"HOLD: No entry signal (Q=0.349, RSI=50.0, ML=0.358)",0.3485827190049446,0.3584551641192618,50.0,0.0
2025-06-11 00:00:00-04:00,META,693.6063232421875,buy,0.4949531321058944,Strong upward momentum detected. Algorithm confidence: 38%. Good entry point for potential gains.,BUY: Momentum entry Q=0.383 >= 0.35,0.38303069087707264,0.7561054949731454,50.0,0.0
2025-06-12 00:00:00-04:00,TSLA,319.1099853515625,sell,0.95,Stop loss triggered to limit losses. Protecting capital.,SELL: Stop loss 2.2% >= 2.0%,0.18005352916639128,0.7827112100911612,50.0,-0.5839322081998262
2025-06-12 00:00:00-04:00,NVDA,145.0,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.393, P&L=$75.95",0.4835311364131906,0.3931555581246254,50.0,0.17310526703838036
2025-06-12 00:00:00-04:00,GOOGL,175.54299926757812,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.256 <= 0.3,0.2563906121452998,0.613626503113242,50.0,-0.13150659110132779
2025-06-12 00:00:00-04:00,SPY,601.9703979492188,buy,0.5466706842304121,Strong upward momentum detected. Algorithm confidence: 55%. Good entry point for potential gains.,BUY: Momentum entry Q=0.551 >= 0.35,0.5513933568414987,0.5356511148045436,50.0,0.19009164663464162
2025-06-12 00:00:00-04:00,META,692.826904296875,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.279 <= 0.3,0.27871741778306247,0.41415641366109013,50.0,-0.0621758702814077
2025-06-13 00:00:00-04:00,TSLA,325.30999755859375,hold,0.16729704507972862,Waiting for better opportunity. No clear buy signal yet.,"HOLD: No entry signal (Q=0.335, RSI=50.0, ML=0.466)",0.33459409015945724,0.4664883662125525,50.0,-0.5401865860495718
2025-06-13 00:00:00-04:00,NVDA,141.97000122070312,buy,0.533940486445641,Strong upward momentum detected. Algorithm confidence: 57%. Good entry point for potential gains.,BUY: Momentum entry Q=0.567 >= 0.35,0.5668169781643261,0.4572286724353758,50.0,0.06504703782778165
2025-06-13 00:00:00-04:00,GOOGL,174.513916015625,hold,0.16721598326873968,Waiting for better opportunity. No clear buy signal yet.,"HOLD: No entry signal (Q=0.334, RSI=50.0, ML=0.392)",0.33443196653747936,0.3920499147815471,50.0,-0.31513228125274395
2025-06-13 00:00:00-04:00,SPY,595.2402954101562,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.216 <= 0.3,0.21616353777216604,0.4257232810700404,50.0,-0.20001671477780292
2025-06-13 00:00:00-04:00,META,682.344970703125,buy,0.46366265983685073,Strong upward momentum detected. Algorithm confidence: 41%. Good entry point for potential gains.,BUY: Momentum entry Q=0.406 >= 0.35,0.4058880037844999,0.5984701906256693,50.0,-0.9463462448434257
2025-06-16 00:00:00-04:00,TSLA,329.1300048828125,buy,0.46153535129231293,Strong upward momentum detected. Algorithm confidence: 46%. Good entry point for potential gains.,BUY: Momentum entry Q=0.462 >= 0.35,0.4617141737473938,0.46111809889712413,50.0,-0.1950270489737136
2025-06-16 00:00:00-04:00,NVDA,144.69000244140625,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 72.0 hours (max: 48),0.4004992749430349,0.44926273849257065,50.0,0.19662490960971013
2025-06-16 00:00:00-04:00,GOOGL,176.61204528808594,buy,0.44311584542792826,Strong upward momentum detected. Algorithm confidence: 39%. Good entry point for potential gains.,BUY: Momentum entry Q=0.391 >= 0.35,0.3911121350244887,0.5644578363692874,50.0,-0.28803517594710115
2025-06-16 00:00:00-04:00,SPY,600.903564453125,buy,0.42148061603890236,Strong upward momentum detected. Algorithm confidence: 45%. Good entry point for potential gains.,BUY: Momentum entry Q=0.447 >= 0.35,0.4473990611169355,0.3610042441901584,50.0,-0.05160702624834812
2025-06-16 00:00:00-04:00,META,702.1199951171875,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 72.0 hours (max: 48),0.26640666111399774,0.5096247576411649,50.0,-0.05079292413518033
2025-06-17 00:00:00-04:00,TSLA,316.3500061035156,sell,0.95,Stop loss triggered to limit losses. Protecting capital.,SELL: Stop loss 3.9% >= 2.0%,0.28761747320041725,0.3472813729205504,50.0,-0.9418674618755745
2025-06-17 00:00:00-04:00,NVDA,144.1199951171875,buy,0.6229661197385447,Strong upward momentum detected. Algorithm confidence: 66%. Good entry point for potential gains.,BUY: Momentum entry Q=0.660 >= 0.35,0.6603454166773886,0.5357477602145756,50.0,0.2520015763432468
2025-06-17 00:00:00-04:00,GOOGL,175.7927703857422,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.167 <= 0.3,0.1670551930179625,0.6220608340393127,50.0,-0.3288780608553168
2025-06-17 00:00:00-04:00,SPY,595.768798828125,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.224 <= 0.3,0.2237676408662612,0.6030778035298094,50.0,-0.34435444804148574
2025-06-17 00:00:00-04:00,META,697.22998046875,buy,0.5951388659927022,Strong upward momentum detected. Algorithm confidence: 59%. Good entry point for potential gains.,BUY: Momentum entry Q=0.590 >= 0.35,0.5900974294421737,0.6069022179439354,50.0,0.2613436135715119
2025-06-18 00:00:00-04:00,TSLA,322.04998779296875,hold,0.1458716048753547,Waiting for better opportunity. No clear buy signal yet.,"HOLD: No entry signal (Q=0.292, RSI=50.0, ML=0.667)",0.2917432097507094,0.6674479823436635,50.0,-1.0615659131457278
2025-06-18 00:00:00-04:00,NVDA,145.47999572753906,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.556, P&L=$46.24",0.5184907528920026,0.5559208279665314,50.0,0.4010061180418063
2025-06-18 00:00:00-04:00,GOOGL,173.16513061523438,buy,0.4917048905836504,Strong upward momentum detected. Algorithm confidence: 41%. Good entry point for potential gains.,BUY: Momentum entry Q=0.406 >= 0.35,0.40600681579485653,0.6916670650908361,50.0,-0.5667418633640295
2025-06-18 00:00:00-04:00,SPY,595.6790161132812,hold,0.17168731121872804,Waiting for better opportunity. No clear buy signal yet.,"HOLD: No entry signal (Q=0.343, RSI=50.0, ML=0.545)",0.3433746224374561,0.545255671295268,50.0,-0.5769528503680021
2025-06-18 00:00:00-04:00,META,695.77001953125,hold,0.42300918106205787,Holding position - indicators suggest more upside potential.,"HOLD: swing trade, Q=0.405, P&L=$-10.22 (-0.2%), 24.0h",0.40501612289823385,0.44100223922588194,50.0,0.38645263683383746
2025-06-20 00:00:00-04:00,TSLA,322.1600036621094,buy,0.410940446357004,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.403 >= 0.35,0.4033848461239885,0.42857018023404014,50.0,-1.1344729391022952
2025-06-20 00:00:00-04:00,NVDA,143.85000610351562,buy,0.5494947633289571,Strong upward momentum detected. Algorithm confidence: 61%. Good entry point for potential gains.,BUY: Momentum entry Q=0.609 >= 0.35,0.6085959962892786,0.4115918864215403,50.0,0.38315003548422055
2025-06-20 00:00:00-04:00,GOOGL,166.4910888671875,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 48.0 hours (max: 48),0.21299391338093626,0.586309333523916,50.0,-1.2790459863889794
2025-06-20 00:00:00-04:00,SPY,594.280029296875,buy,0.47317395386973427,Strong upward momentum detected. Algorithm confidence: 43%. Good entry point for potential gains.,BUY: Momentum entry Q=0.430 >= 0.35,0.43000073084895357,0.573911474251556,50.0,-0.8642131925266767
2025-06-20 00:00:00-04:00,META,682.3499755859375,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 72.0 hours (max: 48),0.21391226398165428,0.7078304056352658,50.0,-0.590476307949416
2025-06-23 00:00:00-04:00,TSLA,348.67999267578125,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 72.0 hours (max: 48),0.39053075774541707,0.6221787593444288,50.0,0.9368893173112269
2025-06-23 00:00:00-04:00,NVDA,144.1699981689453,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 72.0 hours (max: 48),0.49253531135776685,0.39234092880698196,50.0,0.3903202776117496
2025-06-23 00:00:00-04:00,GOOGL,165.04238891601562,buy,0.48185178212350266,Strong upward momentum detected. Algorithm confidence: 44%. Good entry point for potential gains.,BUY: Momentum entry Q=0.441 >= 0.35,0.44098071590237353,0.5772176033061373,50.0,-1.9381088026827626
2025-06-23 00:00:00-04:00,SPY,600.1500244140625,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 72.0 hours (max: 48),0.1384667100361846,0.6844754795298046,50.0,-0.6111644120204573
2025-06-23 00:00:00-04:00,META,698.530029296875,buy,0.5188882161191855,Strong upward momentum detected. Algorithm confidence: 44%. Good entry point for potential gains.,BUY: Momentum entry Q=0.439 >= 0.35,0.43932082983998555,0.7045454507706522,50.0,-0.05843086828383548
2025-06-24 00:00:00-04:00,TSLA,340.4700012207031,buy,0.5854036043427879,Strong upward momentum detected. Algorithm confidence: 63%. Good entry point for potential gains.,BUY: Momentum entry Q=0.631 >= 0.35,0.6307693389002043,0.47955022370881656,50.0,1.8941465893975646
2025-06-24 00:00:00-04:00,NVDA,147.89999389648438,buy,0.6046789670001386,Strong upward momentum detected. Algorithm confidence: 65%. Good entry point for potential gains.,BUY: Momentum entry Q=0.650 >= 0.35,0.6499175738751952,0.4991222176250065,50.0,0.6890394110752993
2025-06-24 00:00:00-04:00,GOOGL,166.62098693847656,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.606, P&L=$47.36",0.2341786208057014,0.6055577415605583,50.0,-2.306453801660382
2025-06-24 00:00:00-04:00,SPY,606.780029296875,buy,0.5879646944101903,Strong upward momentum detected. Algorithm confidence: 59%. Good entry point for potential gains.,BUY: Momentum entry Q=0.592 >= 0.35,0.5915099333250947,0.5796924702754135,50.0,0.12294729454947628
2025-06-24 00:00:00-04:00,META,712.2000122070312,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.542, P&L=$95.69",0.4526739679695574,0.541687727232405,50.0,1.4495626954357022
2025-06-25 00:00:00-04:00,TSLA,327.54998779296875,sell,0.95,Stop loss triggered to limit losses. Protecting capital.,SELL: Stop loss 3.8% >= 2.0%,0.463763412398626,0.324918708342504,50.0,1.591892422701278
2025-06-25 00:00:00-04:00,NVDA,154.30999755859375,sell,0.88,Exit signal triggered. Closing position with loss.,SELL: Swing trade profit 4.3% >= 2.0% (24.0h),0.40267832045514074,0.46236723799942875,50.0,1.4265656406970493
2025-06-25 00:00:00-04:00,GOOGL,170.52748107910156,buy,0.42691187440997813,Strong upward momentum detected. Algorithm confidence: 38%. Good entry point for potential gains.,BUY: Momentum entry Q=0.380 >= 0.35,0.37980854340804154,0.5368196467478302,50.0,-2.2571296523005913
2025-06-25 00:00:00-04:00,SPY,607.1199951171875,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.619, P&L=$2.72",0.4008722458149514,0.61939029204825,50.0,0.723824710781173
2025-06-25 00:00:00-04:00,META,708.6799926757812,buy,0.591172333381718,Strong upward momentum detected. Algorithm confidence: 58%. Good entry point for potential gains.,BUY: Momentum entry Q=0.585 >= 0.35,0.5854556877459401,0.6045111731985333,50.0,2.3337206224045985
2025-06-26 00:00:00-04:00,TSLA,325.7799987792969,buy,0.6615551743257138,Strong upward momentum detected. Algorithm confidence: 66%. Good entry point for potential gains.,BUY: Momentum entry Q=0.662 >= 0.35,0.6615693988731787,0.6615219837149622,50.0,1.1957466736553783
2025-06-26 00:00:00-04:00,NVDA,155.02000427246094,buy,0.5677213908908056,Strong upward momentum detected. Algorithm confidence: 60%. Good entry point for potential gains.,BUY: Momentum entry Q=0.605 >= 0.35,0.604697047027517,0.48144485990514574,50.0,2.0447811352026974
2025-06-26 00:00:00-04:00,GOOGL,173.38491821289062,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.139 <= 0.3,0.1391555706307019,0.30726801730911485,50.0,-1.9648193975164077
2025-06-26 00:00:00-04:00,SPY,611.8699951171875,buy,0.5579768952433173,Strong upward momentum detected. Algorithm confidence: 56%. Good entry point for potential gains.,BUY: Momentum entry Q=0.563 >= 0.35,0.5634017191281453,0.5453189728453854,50.0,1.5652662795007473
2025-06-26 00:00:00-04:00,META,726.0900268554688,sell,0.88,Exit signal triggered. Closing position with loss.,SELL: Swing trade profit 2.5% >= 2.0% (24.0h),0.4636497972854777,0.5409328332201246,50.0,4.38867647556151
2025-06-27 00:00:00-04:00,TSLA,323.6300048828125,hold,0.6128885446066125,Holding position - indicators suggest more upside potential.,"HOLD: swing trade, Q=0.488, P&L=$-32.25 (-0.7%), 24.0h",0.48753003568534853,0.7382470535278765,50.0,0.7002398452114562
2025-06-27 00:00:00-04:00,NVDA,157.75,hold,0.40898942747924055,Holding position - indicators suggest more upside potential.,"HOLD: swing trade, Q=0.513, P&L=$87.36 (1.8%), 24.0h",0.5131725110559553,0.3048063439025258,50.0,2.7236130919529273
2025-06-27 00:00:00-04:00,GOOGL,178.37046813964844,buy,0.45421388843419785,Strong upward momentum detected. Algorithm confidence: 45%. Good entry point for potential gains.,BUY: Momentum entry Q=0.449 >= 0.35,0.4485472071254202,0.4674361448213458,50.0,-1.3157026009211847
2025-06-27 00:00:00-04:00,SPY,614.9099731445312,hold,0.3712932332173324,Holding position - indicators suggest more upside potential.,"HOLD: swing trade, Q=0.422, P&L=$24.32 (0.5%), 24.0h",0.4216379318093225,0.32094853462534223,50.0,2.4491829491461203
2025-06-27 00:00:00-04:00,META,733.6300048828125,buy,0.6720699211403415,Strong upward momentum detected. Algorithm confidence: 68%. Good entry point for potential gains.,BUY: Momentum entry Q=0.680 >= 0.35,0.6800626148608028,0.6534203024592653,50.0,6.5501509441699
2025-06-30 00:00:00-04:00,TSLA,317.6600036621094,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 96.0 hours (max: 48),0.27867336482884053,0.6285660393333539,50.0,-0.172197110294519
2025-06-30 00:00:00-04:00,NVDA,157.99000549316406,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 96.0 hours (max: 48),0.5201881139785912,0.5019159820763066,50.0,3.2435689026284535
2025-06-30 00:00:00-04:00,GOOGL,176.07252502441406,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 72.0 hours (max: 48),0.2234776656192614,0.7519535925100584,50.0,-0.9754532498077708
2025-06-30 00:00:00-04:00,SPY,617.8499755859375,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 96.0 hours (max: 48),0.4662907173724033,0.5375065116048672,50.0,3.348329446910384
2025-06-30 00:00:00-04:00,META,738.0900268554688,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 72.0 hours (max: 48),0.5045144705678751,0.6508942795541639,50.0,8.524753480708455
2025-07-01 00:00:00-04:00,TSLA,300.7099914550781,buy,0.4499185716361367,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.403 >= 0.35,0.40273592068006975,0.5600114238669596,38.353560001359774,-2.205905703228609
2025-07-01 00:00:00-04:00,NVDA,153.3000030517578,buy,0.5177904965245343,Strong upward momentum detected. Algorithm confidence: 58%. Good entry point for potential gains.,BUY: Momentum entry Q=0.577 >= 0.35,0.5770658007804801,0.3794814532606609,67.27153095354602,3.2398466917049973
2025-07-01 00:00:00-04:00,GOOGL,175.682861328125,buy,0.5253119505685411,Strong upward momentum detected. Algorithm confidence: 45%. Good entry point for potential gains.,BUY: Momentum entry Q=0.451 >= 0.35,0.4510963468436104,0.6984816925933793,47.669010418631316,-0.7288441299806152
2025-07-01 00:00:00-04:00,SPY,617.6500244140625,buy,0.6899034388007862,Strong upward momentum detected. Algorithm confidence: 70%. Good entry point for potential gains.,BUY: Momentum entry Q=0.695 >= 0.35,0.6953026074824603,0.6773053785435467,69.9940950813514,3.998680832337868
2025-07-01 00:00:00-04:00,META,719.219970703125,buy,0.5160880902866214,Strong upward momentum detected. Algorithm confidence: 53%. Good entry point for potential gains.,BUY: Momentum entry Q=0.527 >= 0.35,0.5270189247431645,0.49058280988802094,59.668698460211374,8.469354937573598
2025-07-02 00:00:00-04:00,TSLA,315.6499938964844,sell,0.88,Exit signal triggered. Closing position with loss.,SELL: Swing trade profit 5.0% >= 2.0% (24.0h),0.2840309075931494,0.3998427349419845,45.7003839284171,-2.58233354335556
2025-07-02 00:00:00-04:00,NVDA,157.25,sell,0.88,Exit signal triggered. Closing position with loss.,SELL: Swing trade profit 2.6% >= 2.0% (24.0h),0.2944672274011785,0.6664564976440372,71.0449510814546,3.515108571420143
2025-07-02 00:00:00-04:00,GOOGL,178.48036193847656,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.567, P&L=$78.33",0.2615722558628438,0.5668497510221376,51.83288609740759,-0.30416349874920456
2025-07-02 00:00:00-04:00,SPY,620.4500122070312,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.544, P&L=$22.40",0.12856334940447328,0.5440076313263355,71.74553653223671,4.686007230817381
2025-07-02 00:00:00-04:00,META,713.5700073242188,hold,0.49832977295783776,Holding position - indicators suggest more upside potential.,"HOLD: swing trade, Q=0.462, P&L=$-33.90 (-0.8%), 24.0h",0.46163375652316335,0.5350257893925121,57.2276406847106,7.878725325830601
2025-07-03 00:00:00-04:00,TSLA,315.3500061035156,buy,0.43651374493152817,Strong upward momentum detected. Algorithm confidence: 39%. Good entry point for potential gains.,BUY: Momentum entry Q=0.386 >= 0.35,0.3859874710195337,0.5544083840595155,48.41136582541748,-2.871757987984097
2025-07-03 00:00:00-04:00,NVDA,159.33999633789062,buy,0.46740668391706064,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.424 >= 0.35,0.4241869165534306,0.5682528077655308,70.9771787751895,3.8574347255424186
2025-07-03 00:00:00-04:00,GOOGL,179.36956787109375,buy,0.5174295189847102,Strong upward momentum detected. Algorithm confidence: 52%. Good entry point for potential gains.,BUY: Momentum entry Q=0.515 >= 0.35,0.5153237024123347,0.5223430909869199,55.561992379313246,0.10296354882041214
2025-07-03 00:00:00-04:00,SPY,625.3400268554688,buy,0.434615962378926,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.422 >= 0.35,0.422285195631582,0.46338775145606215,73.14887812994249,5.561195666187359
2025-07-03 00:00:00-04:00,META,719.010009765625,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 48.0 hours (max: 48),0.38889231773232374,0.639043767356215,59.16986733336298,7.760155593143168
2025-07-07 00:00:00-04:00,TSLA,293.94000244140625,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 96.0 hours (max: 48),0.20546345580477218,0.5406988730285986,38.25533583506659,-4.773708964793229
2025-07-07 00:00:00-04:00,NVDA,158.24000549316406,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 96.0 hours (max: 48),0.2642252362460952,0.4621793790526438,75.22482476041324,3.9939310498418763
2025-07-07 00:00:00-04:00,GOOGL,176.63201904296875,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 96.0 hours (max: 48),0.5284964836523659,0.46561685326684543,52.933032899529906,0.2023843941162795
2025-07-07 00:00:00-04:00,SPY,620.6799926757812,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 96.0 hours (max: 48),0.21399565489680988,0.4446761533106892,76.27702068854211,5.811768543767812
2025-07-07 00:00:00-04:00,META,718.3499755859375,buy,0.6286372428671855,Strong upward momentum detected. Algorithm confidence: 69%. Good entry point for potential gains.,BUY: Momentum entry Q=0.694 >= 0.35,0.6939484825917808,0.47624435017646327,63.54129651717448,7.526171958120699
