date,symbol,price,decision,confidence,reason,technical_reason,q_value,ml_confidence,rsi,macd
2024-01-02 00:00:00-05:00,AAPL,184.0814971923828,buy,0.41309934416948046,Strong upward momentum detected. Algorithm confidence: 35%. Good entry point for potential gains.,BUY: Momentum entry Q=0.354 >= 0.3,0.35360612707740485,0.5519168507176568,50.0,0.0
2024-01-03 00:00:00-05:00,AAPL,182.7031707763672,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.163 <= 0.35,0.16328049633576863,0.5595008521014727,50.0,-0.10995196481036373
2024-01-04 00:00:00-05:00,AAPL,180.3828125,hold,0.1469751218093708,Waiting for better opportunity. No clear buy signal yet.,"HOLD: No entry signal (Q=0.294, RSI=50.0, ML=0.348)",0.2939502436187416,0.3479916433758783,50.0,-0.37994345826302833
2024-01-05 00:00:00-05:00,AAPL,179.65895080566406,buy,0.42723458099852685,Strong upward momentum detected. Algorithm confidence: 41%. Good entry point for potential gains.,BUY: Momentum entry Q=0.414 >= 0.3,0.41434300743499675,0.4573149193134306,50.0,-0.6448893679719845
2024-01-08 00:00:00-05:00,AAPL,184.00216674804688,sell,1.0,End of trading session - closing all positions.,FORCED EXIT: Held for 72.0 hours (max: 48),0.3527388342185449,0.6009994986961158,50.0,-0.4986515369501774
2024-01-09 00:00:00-05:00,AAPL,183.585693359375,buy,0.450785268572114,Strong upward momentum detected. Algorithm confidence: 36%. Good entry point for potential gains.,BUY: Momentum entry Q=0.360 >= 0.3,0.3602488606327765,0.6620368870972348,50.0,-0.41161804750294095
2024-01-10 00:00:00-05:00,AAPL,184.6268768310547,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.568, P&L=$13.54",0.278107055626111,0.5676991986803238,50.0,-0.2556812412493059
2024-01-11 00:00:00-05:00,AAPL,184.03189086914062,buy,0.44398249718451643,Strong upward momentum detected. Algorithm confidence: 36%. Good entry point for potential gains.,BUY: Momentum entry Q=0.361 >= 0.3,0.36117960549680883,0.637189244455834,50.0,-0.17805805107505535
2024-01-12 00:00:00-05:00,AAPL,184.35914611816406,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.455, P&L=$4.25",0.3018720139575787,0.4547179135424242,50.0,-0.08910717792724654
2024-01-16 00:00:00-05:00,AAPL,182.08839416503906,buy,0.46367061318459935,Strong upward momentum detected. Algorithm confidence: 47%. Good entry point for potential gains.,BUY: Momentum entry Q=0.466 >= 0.3,0.4658261083451884,0.45864112447655825,50.0,-0.19954346242909082
2024-01-17 00:00:00-05:00,AAPL,181.14634704589844,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.188 <= 0.35,0.18829215993461648,0.712000109393152,50.0,-0.35894267531864443
2024-01-18 00:00:00-05:00,AAPL,187.04641723632812,buy,0.4175838514388014,Strong upward momentum detected. Algorithm confidence: 39%. Good entry point for potential gains.,BUY: Momentum entry Q=0.394 >= 0.3,0.3940474960698777,0.4725020139662901,50.0,-0.009076713812447679
2024-01-19 00:00:00-05:00,AAPL,189.9517822265625,sell,0.88,Exit signal triggered. Closing position with loss.,SELL: Swing trade profit 1.6% >= 1.5% (24.0h),0.4857409568599054,0.6116578803216303,50.0,0.4969052405921843
2024-01-22 00:00:00-05:00,AAPL,192.26223754882812,buy,0.5666651429430363,Strong upward momentum detected. Algorithm confidence: 59%. Good entry point for potential gains.,BUY: Momentum entry Q=0.594 >= 0.3,0.5941674840544481,0.5024930136830752,66.05681865147797,1.0719769372370251
2024-01-23 00:00:00-05:00,AAPL,193.5413818359375,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.320, P&L=$16.63",0.4398159973816904,0.3204249843998929,67.67971792893127,1.6123554240388387
2024-01-24 00:00:00-05:00,AAPL,192.86712646484375,buy,0.6393948143977984,Strong upward momentum detected. Algorithm confidence: 66%. Good entry point for potential gains.,BUY: Momentum entry Q=0.660 >= 0.3,0.660153832093269,0.5909571064417004,69.50898414046597,1.9635677083229268
2024-01-25 00:00:00-05:00,AAPL,192.5398712158203,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.242 <= 0.35,0.24209060352603065,0.5568558086503136,75.26791009511246,2.190251356106927
