date,symbol,price,decision,confidence,reason,technical_reason,q_value,ml_confidence,rsi,macd
2025-06-11 00:00:00-04:00,AAPL,198.55465698242188,buy,0.3667538956998128,Strong upward momentum detected. Algorithm confidence: 38%. Good entry point for potential gains.,BUY: Momentum entry Q=0.379 >= 0.35,0.3788285124322244,0.3385797899908525,50.0,0.0
2025-06-11 00:00:00-04:00,MSFT,471.8443298339844,buy,0.4080147690151774,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.398 >= 0.35,0.39811828639294267,0.43110656180039186,50.0,0.0
2025-06-11 00:00:00-04:00,GOOGL,177.1915283203125,buy,0.5067850828000936,Strong upward momentum detected. Algorithm confidence: 47%. Good entry point for potential gains.,BUY: Momentum entry Q=0.473 >= 0.35,0.47289144503713965,0.5858702375803194,50.0,0.0
2025-06-11 00:00:00-04:00,TSLA,326.42999267578125,buy,0.44830443952984556,Strong upward momentum detected. Algorithm confidence: 36%. Good entry point for potential gains.,BUY: Momentum entry Q=0.363 >= 0.35,0.36319823332993284,0.646885587329642,50.0,0.0
2025-06-11 00:00:00-04:00,NVDA,142.8300018310547,buy,0.4500612119223819,Strong upward momentum detected. Algorithm confidence: 41%. Good entry point for potential gains.,BUY: Momentum entry Q=0.411 >= 0.35,0.4109433871671326,0.5413361363512972,50.0,0.0
2025-06-12 00:00:00-04:00,AAPL,198.97418212890625,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.641, P&L=$10.49",0.46014204330938524,0.6410734195427432,50.0,0.0334663934517323
2025-06-12 00:00:00-04:00,MSFT,478.0840759277344,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.726, P&L=$62.40",0.4431067618646897,0.726270816764282,50.0,0.49775752314815236
2025-06-12 00:00:00-04:00,GOOGL,175.54299926757812,sell,0.8,Algorithm confidence dropped. Exiting position to preserve capital.,SELL: Conviction lost Q=0.285 <= 0.3,0.28483973302652127,0.7333808520066095,50.0,-0.13150659110132779
2025-06-12 00:00:00-04:00,TSLA,319.1099853515625,sell,0.95,Stop loss triggered to limit losses. Protecting capital.,SELL: Stop loss 2.2% >= 2.0%,0.21538331003070754,0.5538126527723158,50.0,-0.5839322081998262
2025-06-12 00:00:00-04:00,NVDA,145.0,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.777, P&L=$75.95",0.4880780602257907,0.7767327433403332,50.0,0.17310526703838036
