date,symbol,price,decision,confidence,reason,technical_reason,q_value,ml_confidence,rsi,macd
2025-06-11 00:00:00-04:00,AAPL,198.55465698242188,buy,0.413261874434369,Strong upward momentum detected. Algorithm confidence: 38%. Good entry point for potential gains.,BUY: Momentum entry Q=0.380 >= 0.35,0.3801431537311551,0.490538889408535,50.0,0.0
2025-06-11 00:00:00-04:00,MSFT,471.8443298339844,buy,0.45113788111160524,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.401 >= 0.35,0.4010791861920476,0.5679415025905732,50.0,0.0
2025-06-11 00:00:00-04:00,GOOGL,177.1915283203125,buy,0.3442625696209371,Strong upward momentum detected. Algorithm confidence: 37%. Good entry point for potential gains.,BUY: Momentum entry Q=0.367 >= 0.35,0.3671002403025992,0.29097467136372573,50.0,0.0
2025-06-11 00:00:00-04:00,TSLA,326.42999267578125,buy,0.4640356124736045,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.402 >= 0.35,0.4024007742346752,0.6078502350311062,50.0,0.0
2025-06-11 00:00:00-04:00,NVDA,142.8300018310547,buy,0.4708118011007475,Strong upward momentum detected. Algorithm confidence: 48%. Good entry point for potential gains.,BUY: Momentum entry Q=0.484 >= 0.35,0.4843291481513511,0.43927132464933927,50.0,0.0
2025-06-12 00:00:00-04:00,AAPL,198.97418212890625,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.361, P&L=$10.49",0.41432943074342343,0.36117509374523404,50.0,0.0334663934517323
2025-06-12 00:00:00-04:00,MSFT,478.0840759277344,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.479, P&L=$62.40",0.4212076171798021,0.4785232834479455,50.0,0.49775752314815236
2025-06-12 00:00:00-04:00,GOOGL,175.54299926757812,hold,0.432131130699829,Holding position - indicators suggest more upside potential.,"HOLD: swing trade, Q=0.332, P&L=$-46.16 (-0.9%), 24.0h",0.33235263312127233,0.5319096282783857,50.0,-0.13150659110132779
2025-06-12 00:00:00-04:00,TSLA,319.1099853515625,sell,0.95,Stop loss triggered to limit losses. Protecting capital.,SELL: Stop loss 2.2% >= 2.0%,0.24643981242941848,0.5660860481598967,50.0,-0.5839322081998262
2025-06-12 00:00:00-04:00,NVDA,145.0,sell,0.85,AI model detects potential price peak. Taking profits.,"SELL: ML profit peak ML=0.513, P&L=$75.95",0.44100678324236126,0.5132787202395709,50.0,0.17310526703838036
